"speciesId","name","stage","stageZh","prompt"
"heixiaohu","黑小虎","legendary","封神登天","黑小虎 的 封神登天 阶段。外形：黑小虎·狂。系列：虹猫蓝兔七侠传。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"heixiaohu","黑小虎","transcendent","归真永恒","黑小虎 的 归真永恒 阶段。外形：幽暗少主。系列：虹猫蓝兔七侠传。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"jiang_ziya","姜子牙","egg","灵胎初醒","姜子牙 的 灵胎初醒 阶段。外形：灵光种子。系列：东方神话。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"jiang_ziya","姜子牙","baby","凡尘砺心","姜子牙 的 凡尘砺心 阶段。外形：垂钓渭水。系列：东方神话。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"jiang_ziya","姜子牙","growing","道法初成","姜子牙 的 道法初成 阶段。外形：悟道下山。系列：东方神话。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"jiang_ziya","姜子牙","mature","大劫淬炼","姜子牙 的 大劫淬炼 阶段。外形：杏黄旗展。系列：东方神话。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"jiang_ziya","姜子牙","legendary","封神登天","姜子牙 的 封神登天 阶段。外形：封神榜启。系列：东方神话。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"jiang_ziya","姜子牙","transcendent","归真永恒","姜子牙 的 归真永恒 阶段。外形：姜太公临。系列：东方神话。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"nezha","哪吒","egg","灵胎初醒","哪吒 的 灵胎初醒 阶段。外形：灵珠种子。系列：东方神话。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"nezha","哪吒","baby","凡尘砺心","哪吒 的 凡尘砺心 阶段。外形：陈塘哪吒。系列：东方神话。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"nezha","哪吒","growing","道法初成","哪吒 的 道法初成 阶段。外形：闹海屠龙。系列：东方神话。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"nezha","哪吒","mature","大劫淬炼","哪吒 的 大劫淬炼 阶段。外形：莲花化身。系列：东方神话。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"nezha","哪吒","legendary","封神登天","哪吒 的 封神登天 阶段。外形：三太子。系列：东方神话。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"nezha","哪吒","transcendent","归真永恒","哪吒 的 归真永恒 阶段。外形：肉身成圣。系列：东方神话。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"yang_jian","杨戬","egg","灵胎初醒","杨戬 的 灵胎初醒 阶段。外形：天眼灵光。系列：东方神话。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"yang_jian","杨戬","baby","凡尘砺心","杨戬 的 凡尘砺心 阶段。外形：幼年二郎。系列：东方神话。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"yang_jian","杨戬","growing","道法初成","杨戬 的 道法初成 阶段。外形：八九玄功。系列：东方神话。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"yang_jian","杨戬","mature","大劫淬炼","杨戬 的 大劫淬炼 阶段。外形：天眼洞开。系列：东方神话。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"yang_jian","杨戬","legendary","封神登天","杨戬 的 封神登天 阶段。外形：二郎真君。系列：东方神话。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"yang_jian","杨戬","transcendent","归真永恒","杨戬 的 归真永恒 阶段。外形：玄功大成。系列：东方神话。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"lei_zhenzi","雷震子","egg","灵胎初醒","雷震子 的 灵胎初醒 阶段。外形：雷卵种子。系列：东方神话。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"lei_zhenzi","雷震子","baby","凡尘砺心","雷震子 的 凡尘砺心 阶段。外形：幼年雷仔。系列：东方神话。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"lei_zhenzi","雷震子","growing","道法初成","雷震子 的 道法初成 阶段。外形：食杏生翅。系列：东方神话。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"lei_zhenzi","雷震子","mature","大劫淬炼","雷震子 的 大劫淬炼 阶段。外形：黄金棍。系列：东方神话。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"lei_zhenzi","雷震子","legendary","封神登天","雷震子 的 封神登天 阶段。外形：救父出关。系列：东方神话。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"lei_zhenzi","雷震子","transcendent","归真永恒","雷震子 的 归真永恒 阶段。外形：风雷显圣。系列：东方神话。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"huang_tianhua","黄天化","egg","灵胎初醒","黄天化 的 灵胎初醒 阶段。外形：将门灵种。系列：东方神话。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"huang_tianhua","黄天化","baby","凡尘砺心","黄天化 的 凡尘砺心 阶段。外形：幼年天化。系列：东方神话。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"huang_tianhua","黄天化","growing","道法初成","黄天化 的 道法初成 阶段。外形：火龙标。系列：东方神话。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"huang_tianhua","黄天化","mature","大劫淬炼","黄天化 的 大劫淬炼 阶段。外形：下山辅周。系列：东方神话。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"huang_tianhua","黄天化","legendary","封神登天","黄天化 的 封神登天 阶段。外形：将门虎子。系列：东方神话。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"huang_tianhua","黄天化","transcendent","归真永恒","黄天化 的 归真永恒 阶段。外形：莫邪封神。系列：东方神话。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"tu_xingsun","土行孙","egg","灵胎初醒","土行孙 的 灵胎初醒 阶段。外形：地灵种子。系列：东方神话。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"tu_xingsun","土行孙","baby","凡尘砺心","土行孙 的 凡尘砺心 阶段。外形：幼年土行。系列：东方神话。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"tu_xingsun","土行孙","growing","道法初成","土行孙 的 道法初成 阶段。外形：土遁神通。系列：东方神话。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"tu_xingsun","土行孙","mature","大劫淬炼","土行孙 的 大劫淬炼 阶段。外形：地行如飞。系列：东方神话。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
